,one_hot_encoder__Residential Instability quintiles_1,one_hot_encoder__Residential Instability quintiles_2,one_hot_encoder__Residential Instability quintiles_3,one_hot_encoder__Residential Instability quintiles_4,one_hot_encoder__Residential Instability quintiles_5,one_hot_encoder__Material Deprivation quintiles_1,one_hot_encoder__Material Deprivation quintiles_2,one_hot_encoder__Material Deprivation quintiles_3,one_hot_encoder__Material Deprivation quintiles_4,one_hot_encoder__Material Deprivation quintiles_5,one_hot_encoder__Ethnic Concentration quintiles_1,one_hot_encoder__Ethnic Concentration quintiles_2,one_hot_encoder__Ethnic Concentration quintiles_3,one_hot_encoder__Ethnic Concentration quintiles_4,one_hot_encoder__Ethnic Concentration quintiles_5,remainder__Mental Health Score,remainder__Mental Health Binary,remainder__High Education Rate,remainder__Rented Rate,remainder__Visible Minority Rate,remainder__Visible Minority Binary,remainder__Work Stress Score,remainder__Work Stress binary,remainder__Active transportation,remainder__Rate of Active population,remainder__Rate of Daily Smokers,remainder__Food Insecurity binary,remainder__Overweight,remainder__Obese,remainder__Instability_Deprivation,remainder__log_unemployment_rate,remainder__log_recent_immigrant_rate,remainder__log_median_age,remainder__log_average_income
39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.562495336,1.0,29.0669,15.6695,44.8457,1.0,2.914665279,1.0,46.8527,52.3416,7.0217,0.0,30.0389,21.5098,0.0,2.2823823856765264,1.0470733500774043,3.7773481021015445,11.619311506696391
40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.314576543,1.0,21.3152,60.8696,41.9919,1.0,2.749977818,0.0,52.4569,47.2223,19.7562,1.0,31.6657,23.906,0.0,2.5726122302071057,0.8276780735175514,3.6216707044204863,11.368423436667122
41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.201245399,1.0,32.7061,63.3484,22.1337,0.0,2.906773761,1.0,51.2663,45.7553,13.5954,1.0,32.7989,23.2208,0.0,2.5726122302071057,1.142469671731886,3.919991175077323,11.44845543322054
42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.589954906,1.0,38.265,35.1637,23.7671,0.0,2.931423051,1.0,53.2576,51.6015,10.5164,1.0,31.3176,20.7839,0.0,2.424802725718295,1.4929939797789464,3.8110970868381857,11.708290364650185
43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.684084397,1.0,50.2931,33.5213,16.6597,0.0,3.004981859,1.0,52.8551,52.7812,8.4207,0.0,32.6994,22.0799,1.0,2.0014800002101243,1.2010485328086893,3.8199077165203406,12.048971647791985
44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6454036,1.0,39.4933,52.0412,65.5378,1.0,2.774160313,0.0,53.9014,52.395,7.4453,1.0,26.8842,15.3464,0.0,2.322387720290225,1.8820571072088357,3.6506582412937387,11.486921686377274
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.519649063,1.0,38.6907,39.5738,60.6265,1.0,2.78225128,0.0,55.1008,49.8178,12.3968,1.0,29.4192,22.6115,0.0,2.4765384001174837,2.4461831463388184,3.7773481021015445,11.243089233353535
46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.639360137,1.0,38.9227,95.7346,90.1241,1.0,2.72491711,0.0,65.7411,54.4101,9.0488,1.0,21.6951,11.553,0.0,2.8791984572980396,2.7319424935218124,3.529297384289471,10.715921679533736
47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.539023568,1.0,39.4277,74.3687,82.4902,1.0,2.677882995,0.0,60.3976,49.1172,12.7205,1.0,23.8951,18.1276,0.0,2.89591193827178,2.3839715128664656,3.591817741270805,11.174529946828248
48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.646110172,1.0,39.8394,35.1747,75.1299,1.0,2.618717463,0.0,50.2705,43.6645,9.6177,1.0,32.6948,17.3105,0.0,2.186051276738094,2.507857909705102,3.634951112088381,11.536465257220947
49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.341027224,1.0,25.6942,37.6615,58.1973,1.0,2.747495185,0.0,47.7877,44.5667,12.755,1.0,26.3115,21.6776,0.0,2.4069451083182885,1.2912141548696208,3.728100167267218,11.41024851754227
50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.449746326,1.0,31.197,47.7922,71.0639,1.0,2.632685363,0.0,53.7568,45.9473,12.7515,1.0,26.4987,18.8191,0.0,1.8718021769015913,1.4402852636884946,3.730501128804756,11.3557572138508
51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.438421722,1.0,29.1271,48.8108,75.3607,1.0,2.344999913,0.0,50.763,44.0115,16.0982,1.0,28.6339,15.5661,0.0,2.70805020110221,1.956638112410289,3.901972669574645,11.04424867987734
52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.696242871,1.0,29.8201,22.8152,67.7341,1.0,2.629657314,0.0,49.465,44.251,6.6762,1.0,25.7315,16.2378,0.0,2.163323025660538,1.637442108843698,3.716008121502189,11.64992361680984
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.633527132,1.0,32.6032,55.7425,77.2007,1.0,2.583052639,0.0,57.2851,48.7349,12.7369,1.0,22.3678,17.6008,0.0,2.312535423847214,2.2841461354774424,3.6216707044204863,11.187724719352971
54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.649234459,1.0,35.6263,73.1742,82.6776,1.0,2.558316467,0.0,64.6946,51.5249,13.2979,1.0,21.6276,15.1968,0.0,2.1400661634962708,2.1433196885683223,3.6082115510464816,11.281283455088523
55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.761859146,0.0,45.8694,9.2879,68.6731,1.0,2.774498399,0.0,51.9464,53.242,6.0172,0.0,33.39,18.4419,0.0,2.322387720290225,1.756650292114487,3.653252276470785,11.691570052490553
56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.609741898,1.0,37.519,19.4391,46.2548,1.0,2.890835854,1.0,44.7451,47.2592,8.1059,0.0,32.136,20.3907,0.0,2.0412203288596382,1.7272387257102388,3.7495040759303713,11.661641695175035
57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.639654608,1.0,35.4063,9.2433,58.9512,1.0,2.833195549,1.0,42.3251,47.0012,6.895,0.0,29.5752,18.7907,0.0,1.7404661748405046,2.270908650133493,3.7909846770510898,11.789896174047039
58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.538402842,1.0,22.1362,23.6175,53.0554,1.0,2.803428719,1.0,44.6374,45.513,12.5377,1.0,28.418,24.5846,0.0,2.2617630984737906,2.392325243492432,3.632309102625542,11.560215903207945
59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.54357481,1.0,26.0078,20.6218,60.0495,1.0,2.824854642,1.0,43.2342,45.2781,11.5469,1.0,25.6648,22.1119,0.0,2.302585092994046,2.4790394715099535,3.708682081410116,11.635851217714766
60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.357665748,1.0,27.3159,36.7786,61.3472,1.0,2.663664865,0.0,45.4969,40.721,10.4516,1.0,25.2257,22.8788,0.0,2.2823823856765264,2.4168865193207747,3.696351468952637,11.393228643819057
61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.673050276,1.0,38.8549,13.4255,61.011,1.0,2.866166176,1.0,41.6884,45.8693,6.8284,0.0,30.7332,18.0411,0.0,1.9315214116032138,2.3164386872825813,3.756538102587751,11.899838110160974
62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.595293137,1.0,28.7326,18.452,58.5238,1.0,2.817224134,1.0,45.7433,45.1361,10.7228,1.0,24.546,21.5511,0.0,2.4932054526026954,2.689628220274915,3.6609942506244004,11.570071414510275
63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.513989243,1.0,21.1462,10.5736,52.7301,1.0,2.835586134,1.0,40.6278,45.156,11.8495,1.0,28.5175,24.3157,0.0,2.4932054526026954,2.1591765096986895,3.676300671907076,11.537356169119237
64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.541161326,1.0,23.1221,6.2637,54.0724,1.0,2.894427232,1.0,41.0155,45.667,9.5159,1.0,24.9378,23.2253,0.0,2.2407096892759584,2.333763941475046,3.7400477406883357,11.622954438998677
65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.702674344,1.0,30.4928,7.6329,47.6803,1.0,2.806966205,1.0,45.5315,51.252,9.6446,1.0,30.3167,20.5537,0.0,2.3608540011180215,2.2153591475317023,3.673765816303888,11.737480730546784
66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.576535463,1.0,32.1565,72.8219,78.2173,1.0,2.49177301,0.0,70.2001,54.6908,11.1553,1.0,18.3123,12.9149,0.0,2.509599262378372,3.05780525775177,3.572345637857985,11.21293043556764
67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.721260367,0.0,32.7103,4.5921,34.6301,1.0,2.909388094,1.0,44.3575,53.1985,7.9565,0.0,30.114,19.4695,0.0,2.1041341542702074,2.3463627153399336,3.765840495250065,11.99509198359983
68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.809193129,0.0,28.6169,20.3922,72.1307,1.0,2.703760916,0.0,53.0382,54.1999,6.579,1.0,23.3234,14.0555,1.0,2.3702437414678603,2.456832910960385,3.6270040503958487,11.638724812855893
69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.761540002,0.0,31.575,13.8438,62.3222,1.0,2.766425607,0.0,45.1756,49.435,8.7662,0.0,28.6211,18.9874,0.0,2.1400661634962708,2.7735757349824075,3.6136169696133895,11.735073071696233
70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.757978983,0.0,25.4386,13.3333,64.1473,1.0,2.838012778,1.0,42.1929,50.077,8.6893,0.0,26.9662,18.5674,1.0,2.0794415416798357,2.401588444635988,3.6027767550605247,11.681051594249702
71,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.691039702,1.0,29.0909,9.6995,29.9545,1.0,2.834701426,1.0,46.2614,50.8712,7.0116,0.0,32.7606,20.3564,0.0,2.2192034840549946,2.2521651013771273,3.744787086052232,11.915236732948879
72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.726645984,0.0,38.286,10.6526,87.3079,1.0,2.709747729,0.0,50.0243,45.928,4.9529,0.0,28.0931,17.3431,0.0,2.1972245773362196,3.3196655101788295,3.586292865338835,11.61360194765364
73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.894119366,0.0,36.9097,16.7059,88.5148,1.0,2.602603906,0.0,52.1253,53.8822,3.8708,1.0,22.1858,10.7874,0.0,2.2823823856765264,2.6608887099245977,3.594568774642695,11.765007616143151
74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.864074874,0.0,34.9152,11.1111,87.5776,1.0,2.658968429,0.0,51.9133,49.1841,4.8368,0.0,27.3698,13.65,0.0,2.379546134130174,2.926242850234152,3.5751506887855933,11.72658598614928
75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.845894204,0.0,32.3246,15.0342,91.1891,1.0,2.635219944,0.0,58.187,52.0731,3.8785,0.0,24.393,11.394,0.0,2.1400661634962708,2.896155002651892,3.5524868292083815,11.632125848603144
76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.868264689,0.0,32.3249,11.5595,89.3537,1.0,2.633593262,0.0,55.9118,53.8685,3.4106,1.0,21.854,10.369,0.0,2.468099531471619,2.846356011367631,3.5751506887855933,11.722115365733522
77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.900536404,0.0,39.6392,4.9896,80.4298,1.0,2.763195956,0.0,48.4339,47.2485,4.9818,0.0,42.6568,13.4821,0.0,1.8562979903656263,3.4401712694847757,3.624340932976365,12.107868391530168
78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.920717157,0.0,31.4318,14.6912,80.8146,1.0,2.654765141,0.0,49.1944,45.4419,5.8026,0.0,31.7464,13.8203,1.0,2.341805806147327,2.5509206443790617,3.5380565643793527,11.670788985950194
79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.792008641,0.0,34.2771,12.0056,42.9297,1.0,2.974086097,1.0,43.1592,50.5484,5.9149,0.0,31.9595,16.8047,0.0,1.7578579175523736,2.54970295019764,3.7612001156935624,12.004543213348054
80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.911926798,0.0,29.7743,5.6036,73.1284,1.0,2.798969595,0.0,47.0664,50.0698,6.7391,0.0,35.1298,15.5377,0.0,1.9459101490553132,2.370281123946697,3.5667118201397288,11.8312984837407
81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.645886459,1.0,21.6712,4.2664,37.1058,1.0,2.940094429,1.0,43.8953,50.1537,9.8555,0.0,29.6703,20.8904,1.0,1.589235205116581,2.471728531897241,3.708682081410116,11.836998223380991
82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.88521242,0.0,26.7762,12.9213,78.3717,1.0,2.662173453,0.0,47.6005,48.6313,8.3684,0.0,31.7917,15.5057,1.0,2.424802725718295,2.476471170966899,3.543853682063679,11.709260452547545
83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.861842154,0.0,40.0493,12.7331,95.646,1.0,2.686928782,0.0,52.4442,47.5284,4.9018,0.0,31.0885,14.4676,0.0,2.163323025660538,3.1345589961387237,3.5322256440685598,11.759333951105777
